ts,smClockMHz,memClockMHz,tempC,utilGpuPct,utilMemPct,powerW,pstate,clockThrottleReasons
21:12:34.388,210,405,48,7,36,8.13,P8,0x0000000000000001
21:12:35.490,210,405,48,7,36,8.14,P8,0x0000000000000001
21:12:36.595,210,405,48,7,36,8.14,P8,0x0000000000000001
21:12:37.702,210,405,48,7,36,8.13,P8,0x0000000000000001
21:12:38.815,210,405,48,2,36,8.06,P8,0x0000000000000001
21:12:39.943,210,405,48,7,35,8.03,P8,0x0000000000000001
21:12:41.048,210,405,48,7,35,8.06,P8,0x0000000000000001
21:12:42.156,210,405,48,7,35,8.07,P8,0x0000000000000001
21:12:43.260,210,405,48,7,34,8.03,P8,0x0000000000000001
21:12:44.365,210,405,48,7,34,7.99,P8,0x0000000000000001
21:12:45.476,210,405,48,7,39,8.09,P8,0x0000000000000001
21:12:46.582,210,405,47,7,39,8.15,P8,0x0000000000000001
21:12:47.689,210,405,47,7,39,8.07,P8,0x0000000000000001
21:12:48.809,210,405,47,7,39,8.03,P8,0x0000000000000001
21:12:49.915,210,405,47,7,39,8.05,P8,0x0000000000000001
21:12:51.019,210,405,47,7,39,8.07,P8,0x0000000000000001
21:12:52.126,210,405,47,7,39,8.05,P8,0x0000000000000001
21:12:53.423,210,405,47,13,40,8.02,P8,0x0000000000000001
21:12:54.555,210,405,47,7,34,7.87,P8,0x0000000000000001
21:12:55.672,210,405,47,7,34,7.94,P8,0x0000000000000001
21:12:56.776,210,405,47,7,35,7.93,P8,0x0000000000000001
21:12:57.881,210,405,47,8,34,7.95,P8,0x0000000000000001
21:12:58.983,210,405,47,7,35,7.96,P8,0x0000000000000001
21:13:00.091,210,405,47,7,36,7.91,P8,0x0000000000000001
21:13:01.192,210,405,47,7,37,7.89,P8,0x0000000000000001
21:13:02.301,210,405,47,7,37,7.96,P8,0x0000000000000001
21:13:03.406,210,405,47,7,37,8.00,P8,0x0000000000000001
21:13:04.543,210,405,47,7,37,7.95,P8,0x0000000000000001
21:13:05.645,210,405,47,7,37,7.92,P8,0x0000000000000001
21:13:06.751,210,405,47,7,37,7.97,P8,0x0000000000000001
21:13:07.869,210,405,46,7,37,7.97,P8,0x0000000000000001
21:13:08.975,210,405,47,3,35,7.90,P8,0x0000000000000001
21:13:10.087,210,405,47,7,36,7.92,P8,0x0000000000000001
21:13:11.191,210,405,47,7,36,7.91,P8,0x0000000000000001
21:13:12.296,210,405,47,7,36,7.92,P8,0x0000000000000001
21:13:13.400,210,405,46,7,35,7.95,P8,0x0000000000000001
21:13:14.513,525,810,47,5,18,9.48,P5,0x0000000000000001
21:13:15.621,525,810,46,5,18,10.23,P5,0x0000000000000001
21:13:16.728,270,405,46,6,36,9.19,P8,0x0000000000000001
21:13:17.834,210,405,46,8,36,7.93,P8,0x0000000000000001
21:13:18.939,210,405,46,7,36,7.90,P8,0x0000000000000001
21:13:20.058,210,405,46,7,36,7.91,P8,0x0000000000000001
21:13:21.164,210,405,46,7,36,7.88,P8,0x0000000000000001
21:13:22.269,210,405,46,7,36,7.91,P8,0x0000000000000001
21:13:23.484,210,405,46,7,36,7.89,P8,0x0000000000000001
21:13:24.634,210,405,46,7,36,7.82,P8,0x0000000000000001
21:13:25.740,210,405,46,7,36,7.94,P8,0x0000000000000001
21:13:26.844,210,405,46,7,36,7.95,P8,0x0000000000000001
21:13:27.952,210,405,46,7,36,7.93,P8,0x0000000000000001
21:13:29.081,210,405,46,12,36,7.89,P8,0x0000000000000001
21:13:30.188,210,405,46,7,35,7.89,P8,0x0000000000000001
21:13:31.291,210,405,46,7,34,7.89,P8,0x0000000000000001
21:13:32.400,210,405,46,7,34,7.87,P8,0x0000000000000001
21:13:33.509,210,405,46,7,35,7.88,P8,0x0000000000000001
21:13:34.626,210,405,46,7,35,7.84,P8,0x0000000000000001
21:13:35.733,210,405,46,8,35,7.86,P8,0x0000000000000001
21:13:36.837,210,405,46,8,34,7.86,P8,0x0000000000000001
21:13:37.942,210,405,46,7,34,7.88,P8,0x0000000000000001
21:13:39.264,210,405,46,17,36,7.74,P8,0x0000000000000001
21:13:40.379,210,405,46,7,36,7.85,P8,0x0000000000000001
21:13:41.487,210,405,46,7,36,7.90,P8,0x0000000000000001
21:13:42.593,210,405,46,7,36,7.85,P8,0x0000000000000001
21:13:43.699,210,405,46,7,36,7.86,P8,0x0000000000000001
21:13:44.848,210,405,46,7,36,7.85,P8,0x0000000000000001
21:13:45.969,210,405,46,7,36,7.83,P8,0x0000000000000001
21:13:47.080,210,405,46,7,36,7.85,P8,0x0000000000000001
21:13:48.197,210,405,46,7,36,7.88,P8,0x0000000000000001
21:13:49.305,210,405,46,7,36,7.89,P8,0x0000000000000001
21:13:50.410,210,405,46,7,36,7.85,P8,0x0000000000000001
21:13:51.526,210,405,46,7,36,7.83,P8,0x0000000000000001
21:13:52.637,210,405,46,7,36,7.81,P8,0x0000000000000001
21:13:53.744,210,405,46,7,35,7.83,P8,0x0000000000000001
21:13:54.879,210,405,46,7,36,7.74,P8,0x0000000000000001
21:13:55.982,210,405,46,7,36,7.82,P8,0x0000000000000001
21:13:57.085,210,405,46,7,36,7.78,P8,0x0000000000000001
21:13:58.203,210,405,46,7,33,7.78,P8,0x0000000000000001
21:13:59.309,210,405,46,7,33,7.74,P8,0x0000000000000001
21:14:00.431,210,405,46,7,33,7.73,P8,0x0000000000000001
21:14:01.537,210,405,46,7,33,7.79,P8,0x0000000000000001
21:14:02.638,210,405,46,7,33,7.80,P8,0x0000000000000001
21:14:03.747,210,405,46,7,33,7.73,P8,0x0000000000000001
21:14:04.850,210,405,46,7,33,7.74,P8,0x0000000000000001
21:14:05.970,210,405,46,7,33,7.77,P8,0x0000000000000001
21:14:07.077,210,405,46,7,33,7.77,P8,0x0000000000000001
21:14:08.181,210,405,46,7,33,7.73,P8,0x0000000000000001
21:14:09.299,210,405,46,6,36,7.72,P8,0x0000000000000001
21:14:10.402,210,405,46,7,36,7.77,P8,0x0000000000000001
21:14:11.507,210,405,46,7,36,7.79,P8,0x0000000000000001
21:14:12.622,210,405,46,7,36,7.80,P8,0x0000000000000001
21:14:13.729,210,405,46,7,35,7.80,P8,0x0000000000000001
21:14:14.871,210,405,46,7,35,7.79,P8,0x0000000000000001
21:14:16.002,210,405,46,7,35,7.82,P8,0x0000000000000001
21:14:17.103,210,405,46,7,35,7.74,P8,0x0000000000000001
21:14:18.212,210,405,46,7,35,7.77,P8,0x0000000000000001
21:14:19.319,210,405,46,7,35,7.71,P8,0x0000000000000001
21:14:20.426,210,405,46,7,35,7.73,P8,0x0000000000000001
21:14:21.545,210,405,45,7,35,7.80,P8,0x0000000000000001
21:14:22.664,210,405,45,7,35,7.80,P8,0x0000000000000001
21:14:23.766,210,405,46,16,37,7.79,P8,0x0000000000000001
21:14:24.887,210,405,46,7,35,7.71,P8,0x0000000000000001
21:14:26.019,210,405,45,7,35,7.75,P8,0x0000000000000001
21:14:27.121,210,405,45,7,35,7.74,P8,0x0000000000000001
21:14:28.237,210,405,45,7,33,7.73,P8,0x0000000000000001
21:14:29.342,210,405,45,11,33,7.71,P8,0x0000000000000001
21:14:30.474,210,405,45,7,33,7.70,P8,0x0000000000000001
21:14:31.581,210,405,45,7,33,7.78,P8,0x0000000000000001
21:14:32.683,210,405,45,7,33,7.74,P8,0x0000000000000001
21:14:33.797,210,405,45,7,33,7.72,P8,0x0000000000000001
21:14:34.912,210,405,45,7,33,7.72,P8,0x0000000000000001
21:14:36.028,210,405,45,7,33,7.67,P8,0x0000000000000001
21:14:37.132,210,405,45,7,33,7.70,P8,0x0000000000000001
21:14:38.239,210,405,45,7,33,7.65,P8,0x0000000000000001
21:14:39.362,210,405,45,5,36,7.62,P8,0x0000000000000001
21:14:40.477,210,405,45,7,36,7.68,P8,0x0000000000000001
21:14:41.583,210,405,45,7,35,7.74,P8,0x0000000000000001
21:14:42.689,210,405,45,7,36,7.70,P8,0x0000000000000001
21:14:43.797,210,405,45,7,34,7.72,P8,0x0000000000000001
21:14:44.924,210,405,45,7,34,7.68,P8,0x0000000000000001
21:14:46.029,210,405,45,7,34,7.66,P8,0x0000000000000001
21:14:47.152,210,405,45,7,34,7.69,P8,0x0000000000000001
21:14:48.258,210,405,45,7,34,7.70,P8,0x0000000000000001
21:14:49.380,210,405,45,7,34,7.68,P8,0x0000000000000001
21:14:50.487,210,405,45,7,34,7.66,P8,0x0000000000000001
21:14:51.589,210,405,45,7,34,7.64,P8,0x0000000000000001
21:14:52.693,210,405,45,7,34,7.68,P8,0x0000000000000001
21:14:53.832,210,405,45,16,35,7.65,P8,0x0000000000000001
21:14:54.956,210,405,45,7,35,7.60,P8,0x0000000000000001
21:14:56.065,210,405,45,7,35,7.72,P8,0x0000000000000001
21:14:57.172,210,405,45,7,35,7.72,P8,0x0000000000000001
21:14:58.293,210,405,45,7,34,7.71,P8,0x0000000000000001
21:14:59.399,210,405,45,7,34,7.86,P8,0x0000000000000001
21:15:00.507,210,405,45,7,35,7.74,P8,0x0000000000000001
21:15:01.625,210,405,45,7,34,7.66,P8,0x0000000000000001
21:15:02.732,210,405,45,7,34,7.67,P8,0x0000000000000001
21:15:03.836,210,405,45,7,34,7.68,P8,0x0000000000000001
21:15:04.943,210,405,45,7,34,7.67,P8,0x0000000000000001
21:15:06.050,210,405,45,7,34,7.66,P8,0x0000000000000001
21:15:07.167,210,405,45,7,34,7.65,P8,0x0000000000000001
21:15:08.277,210,405,45,7,34,7.65,P8,0x0000000000000001
21:15:09.400,210,405,45,6,34,7.62,P8,0x0000000000000001
21:15:10.504,210,405,45,7,34,7.62,P8,0x0000000000000001
21:15:11.619,210,405,45,7,34,7.65,P8,0x0000000000000001
21:15:12.721,210,405,45,7,34,7.65,P8,0x0000000000000001
21:15:13.828,210,405,45,7,33,7.66,P8,0x0000000000000001
21:15:14.932,210,405,45,7,33,7.64,P8,0x0000000000000001
21:15:16.037,210,405,45,7,33,7.61,P8,0x0000000000000001
21:15:17.146,210,405,45,7,33,7.60,P8,0x0000000000000001
21:15:18.254,210,405,45,7,33,7.62,P8,0x0000000000000001
21:15:19.376,210,405,45,7,33,7.65,P8,0x0000000000000001
21:15:20.483,210,405,45,7,33,7.61,P8,0x0000000000000001
21:15:21.588,210,405,45,7,33,7.61,P8,0x0000000000000001
21:15:22.696,210,405,45,7,33,7.61,P8,0x0000000000000001
21:15:23.803,210,405,45,6,34,7.59,P8,0x0000000000000001
21:15:24.922,210,405,45,7,36,7.61,P8,0x0000000000000001
21:15:26.029,210,405,45,7,36,7.67,P8,0x0000000000000001
21:15:27.135,210,405,45,7,36,7.68,P8,0x0000000000000001
21:15:28.244,210,405,45,7,34,7.68,P8,0x0000000000000001
21:15:29.350,210,405,45,9,34,7.60,P8,0x0000000000000001
21:15:30.469,210,405,45,7,34,7.62,P8,0x0000000000000001
21:15:31.573,210,405,45,7,34,7.65,P8,0x0000000000000001
21:15:32.692,210,405,45,7,34,7.62,P8,0x0000000000000001
21:15:33.794,210,405,45,7,34,7.59,P8,0x0000000000000001
21:15:34.898,210,405,45,7,34,7.64,P8,0x0000000000000001
21:15:36.026,210,405,45,7,34,7.63,P8,0x0000000000000001
21:15:37.142,210,405,45,7,34,7.59,P8,0x0000000000000001
21:15:38.246,210,405,45,7,34,7.61,P8,0x0000000000000001
21:15:39.366,210,405,45,7,35,7.55,P8,0x0000000000000001
21:15:40.491,210,405,45,7,35,7.63,P8,0x0000000000000001
21:15:41.609,210,405,45,7,35,7.67,P8,0x0000000000000001
21:15:42.726,210,405,45,7,35,7.65,P8,0x0000000000000001
21:15:43.830,210,405,45,7,34,7.64,P8,0x0000000000000001
21:15:44.958,210,405,45,7,34,7.62,P8,0x0000000000000001
21:15:46.084,210,405,45,7,34,7.64,P8,0x0000000000000001
21:15:47.189,210,405,45,7,34,7.63,P8,0x0000000000000001
21:15:48.292,210,405,45,7,34,7.64,P8,0x0000000000000001
21:15:49.416,210,405,45,7,34,7.68,P8,0x0000000000000001
21:15:50.543,210,405,45,7,34,7.64,P8,0x0000000000000001
21:15:51.652,210,405,45,7,34,7.62,P8,0x0000000000000001
21:15:52.761,210,405,45,7,34,7.61,P8,0x0000000000000001
21:15:53.865,210,405,45,17,35,7.55,P8,0x0000000000000001
21:15:54.988,210,405,45,7,34,7.56,P8,0x0000000000000001
21:15:56.096,210,405,45,7,34,7.61,P8,0x0000000000000001
21:15:57.200,210,405,45,7,34,7.62,P8,0x0000000000000001
21:15:58.306,210,405,45,7,34,7.57,P8,0x0000000000000001
21:15:59.411,210,405,45,7,34,7.58,P8,0x0000000000000001
21:16:00.530,210,405,45,7,35,7.55,P8,0x0000000000000001
21:16:01.637,210,405,45,7,35,7.60,P8,0x0000000000000001
21:16:02.749,210,405,45,7,35,7.62,P8,0x0000000000000001
21:16:03.869,210,405,45,7,35,7.62,P8,0x0000000000000001
21:16:04.994,210,405,45,7,35,7.61,P8,0x0000000000000001
21:16:06.100,210,405,45,7,35,7.64,P8,0x0000000000000001
21:16:07.207,210,405,45,7,35,7.66,P8,0x0000000000000001
21:16:08.316,210,405,45,7,35,7.62,P8,0x0000000000000001
21:16:09.437,210,405,45,6,35,7.58,P8,0x0000000000000001
21:16:10.541,210,405,45,7,35,7.68,P8,0x0000000000000001
21:16:11.644,210,405,45,7,35,7.68,P8,0x0000000000000001
21:16:12.755,210,405,45,7,35,7.68,P8,0x0000000000000001
21:16:13.861,210,405,45,7,35,7.65,P8,0x0000000000000001
21:16:14.965,210,405,45,7,35,7.64,P8,0x0000000000000001
21:16:16.070,210,405,44,7,35,7.60,P8,0x0000000000000001
21:16:17.173,210,405,44,7,35,7.66,P8,0x0000000000000001
21:16:18.277,210,405,44,7,35,7.67,P8,0x0000000000000001
21:16:19.382,210,405,44,7,35,7.64,P8,0x0000000000000001
21:16:20.482,210,405,44,7,35,7.62,P8,0x0000000000000001
21:16:21.605,210,405,44,7,35,7.62,P8,0x0000000000000001
21:16:22.721,210,405,44,7,35,7.64,P8,0x0000000000000001
21:16:23.827,210,405,44,6,34,7.56,P8,0x0000000000000001
21:16:24.947,210,405,45,7,36,7.50,P8,0x0000000000000001
21:16:26.050,210,405,44,7,36,7.59,P8,0x0000000000000001
21:16:27.156,210,405,44,7,36,7.58,P8,0x0000000000000001
21:16:28.272,210,405,44,7,34,7.59,P8,0x0000000000000001
21:16:29.379,210,405,45,11,35,7.50,P8,0x0000000000000001
21:16:30.485,210,405,44,7,34,7.54,P8,0x0000000000000001
21:16:31.592,210,405,44,7,34,7.55,P8,0x0000000000000001
21:16:32.700,210,405,44,7,34,7.56,P8,0x0000000000000001
21:16:33.805,210,405,44,7,33,7.54,P8,0x0000000000000001
21:16:34.910,210,405,44,7,33,7.55,P8,0x0000000000000001
21:16:36.026,210,405,44,7,34,7.57,P8,0x0000000000000001
21:16:37.135,210,405,44,7,33,7.55,P8,0x0000000000000001
21:16:38.238,210,405,44,7,33,7.55,P8,0x0000000000000001
21:16:39.365,210,405,44,7,35,7.56,P8,0x0000000000000001
21:16:40.467,210,405,45,7,35,7.53,P8,0x0000000000000001
21:16:41.575,210,405,44,7,35,7.58,P8,0x0000000000000001
21:16:42.683,210,405,44,7,35,7.55,P8,0x0000000000000001
21:16:43.785,210,405,44,7,33,7.55,P8,0x0000000000000001
21:16:44.892,210,405,44,7,33,7.56,P8,0x0000000000000001
21:16:45.992,210,405,44,7,33,7.53,P8,0x0000000000000001
21:16:47.097,210,405,44,7,33,7.53,P8,0x0000000000000001
21:16:48.201,210,405,44,7,33,7.54,P8,0x0000000000000001
21:16:49.320,210,405,44,7,33,7.55,P8,0x0000000000000001
21:16:50.423,210,405,44,7,33,7.53,P8,0x0000000000000001
21:16:51.539,210,405,44,7,33,7.53,P8,0x0000000000000001
21:16:52.649,210,405,44,7,33,7.51,P8,0x0000000000000001
21:16:53.774,210,405,44,5,34,7.54,P8,0x0000000000000001
21:16:54.896,210,405,45,7,34,7.46,P8,0x0000000000000001
21:16:56.014,210,405,44,7,34,7.54,P8,0x0000000000000001
21:16:57.121,210,405,44,7,34,7.55,P8,0x0000000000000001
21:16:58.224,210,405,44,7,33,7.54,P8,0x0000000000000001
21:16:59.326,210,405,44,7,33,7.54,P8,0x0000000000000001
21:17:00.433,210,405,44,7,33,7.55,P8,0x0000000000000001
21:17:01.557,210,405,44,7,34,7.56,P8,0x0000000000000001
21:17:02.662,210,405,44,7,34,7.53,P8,0x0000000000000001
21:17:03.767,210,405,44,7,34,7.54,P8,0x0000000000000001
21:17:04.874,210,405,44,7,34,7.53,P8,0x0000000000000001
21:17:05.990,210,405,44,7,34,7.52,P8,0x0000000000000001
21:17:07.096,210,405,44,7,34,7.53,P8,0x0000000000000001
21:17:08.198,210,405,44,7,34,7.55,P8,0x0000000000000001
21:17:09.317,210,405,44,7,34,7.47,P8,0x0000000000000001
21:17:10.433,210,405,44,7,34,7.51,P8,0x0000000000000001
21:17:11.555,210,405,44,7,34,7.54,P8,0x0000000000000001
21:17:12.680,210,405,44,7,34,7.54,P8,0x0000000000000001
21:17:13.788,210,405,44,7,34,7.50,P8,0x0000000000000001
21:17:14.893,210,405,44,7,34,7.52,P8,0x0000000000000001
21:17:15.999,210,405,44,7,34,7.52,P8,0x0000000000000001
21:17:17.104,210,405,44,7,34,7.51,P8,0x0000000000000001
21:17:18.210,210,405,44,7,34,7.50,P8,0x0000000000000001
21:17:19.315,210,405,44,7,34,7.48,P8,0x0000000000000001
21:17:20.419,210,405,44,7,34,7.49,P8,0x0000000000000001
21:17:21.525,210,405,44,7,34,7.52,P8,0x0000000000000001
21:17:22.627,210,405,44,7,34,7.52,P8,0x0000000000000001
21:17:23.759,210,405,44,6,35,7.51,P8,0x0000000000000001
21:17:24.879,210,405,44,7,36,7.47,P8,0x0000000000000001
21:17:25.997,210,405,44,7,36,7.58,P8,0x0000000000000001
21:17:27.106,210,405,44,7,36,7.55,P8,0x0000000000000001
21:17:28.214,210,405,44,7,33,7.56,P8,0x0000000000000001
21:17:29.318,210,405,44,12,33,7.51,P8,0x0000000000000001
21:17:30.436,210,405,44,7,33,7.51,P8,0x0000000000000001
21:17:31.540,210,405,44,7,33,7.54,P8,0x0000000000000001
21:17:32.647,210,405,44,7,33,7.54,P8,0x0000000000000001
21:17:33.748,210,405,44,7,33,7.53,P8,0x0000000000000001
21:17:34.850,210,405,44,8,33,7.50,P8,0x0000000000000001
21:17:35.954,210,405,44,7,33,7.48,P8,0x0000000000000001
21:17:37.063,210,405,44,7,33,7.51,P8,0x0000000000000001
21:17:38.180,210,405,44,7,33,7.51,P8,0x0000000000000001
21:17:39.308,210,405,44,7,34,7.50,P8,0x0000000000000001
21:17:40.424,210,405,44,7,34,7.52,P8,0x0000000000000001
21:17:41.528,210,405,44,7,34,7.57,P8,0x0000000000000001
21:17:42.635,210,405,44,7,34,7.56,P8,0x0000000000000001
21:17:43.740,210,405,44,7,33,7.55,P8,0x0000000000000001
21:17:44.860,210,405,44,7,33,7.49,P8,0x0000000000000001
21:17:45.974,210,405,44,7,33,7.52,P8,0x0000000000000001
21:17:47.077,210,405,44,7,33,7.50,P8,0x0000000000000001
21:17:48.180,210,405,44,7,33,7.54,P8,0x0000000000000001
21:17:49.274,210,405,44,7,33,7.53,P8,0x0000000000000001
21:17:50.381,210,405,44,7,33,7.51,P8,0x0000000000000001
21:17:51.490,210,405,44,7,33,7.50,P8,0x0000000000000001
21:17:52.602,210,405,44,7,33,7.48,P8,0x0000000000000001
21:17:53.728,210,405,44,5,34,7.49,P8,0x0000000000000001
21:17:54.851,210,405,44,7,34,7.49,P8,0x0000000000000001
21:17:55.953,210,405,44,7,34,7.57,P8,0x0000000000000001
21:17:57.060,210,405,44,7,34,7.51,P8,0x0000000000000001
21:17:58.167,210,405,44,8,33,7.52,P8,0x0000000000000001
21:17:59.288,210,405,44,7,33,7.52,P8,0x0000000000000001
21:18:00.391,210,405,44,7,33,7.52,P8,0x0000000000000001
21:18:01.510,210,405,44,7,33,7.53,P8,0x0000000000000001
21:18:02.613,210,405,44,8,33,7.52,P8,0x0000000000000001
21:18:03.718,210,405,44,7,33,7.53,P8,0x0000000000000001
21:18:04.823,210,405,44,7,33,7.54,P8,0x0000000000000001
21:18:05.928,210,405,44,7,33,7.54,P8,0x0000000000000001
21:18:07.034,210,405,44,7,33,7.54,P8,0x0000000000000001
21:18:08.155,210,405,44,7,33,7.55,P8,0x0000000000000001
21:18:09.280,210,405,44,6,34,7.50,P8,0x0000000000000001
21:18:10.401,210,405,44,8,34,7.53,P8,0x0000000000000001
21:18:11.506,210,405,44,8,34,7.54,P8,0x0000000000000001
21:18:12.612,210,405,44,7,34,7.54,P8,0x0000000000000001
21:18:13.714,210,405,44,7,34,7.55,P8,0x0000000000000001
21:18:14.819,210,405,44,7,34,7.55,P8,0x0000000000000001
21:18:15.922,210,405,44,8,34,7.53,P8,0x0000000000000001
21:18:17.023,210,405,44,7,36,7.53,P8,0x0000000000000001
21:18:18.125,210,405,44,7,34,7.56,P8,0x0000000000000001
21:18:19.231,210,405,44,7,34,7.54,P8,0x0000000000000001
21:18:20.335,210,405,44,7,34,7.56,P8,0x0000000000000001
21:18:21.444,210,405,44,7,34,7.57,P8,0x0000000000000001
21:18:22.549,210,405,44,7,34,7.51,P8,0x0000000000000001
21:18:23.657,210,405,44,16,36,7.54,P8,0x0000000000000001
21:18:24.777,210,405,44,6,28,7.47,P8,0x0000000000000001
21:18:25.908,210,405,44,6,28,7.38,P8,0x0000000000000001
21:18:27.118,420,810,45,17,19,8.67,P5,0x0000000000000001
21:18:28.303,420,810,45,39,19,9.87,P5,0x0000000000000001
21:18:29.456,525,810,45,36,19,9.54,P5,0x0000000000000001
21:18:30.604,465,810,45,27,19,9.80,P5,0x0000000000000001
21:18:31.826,450,810,45,36,19,9.72,P5,0x0000000000000001
21:18:32.958,435,810,45,37,19,9.81,P5,0x0000000000000001
21:18:34.136,495,810,45,34,19,10.09,P5,0x0000000000000001
21:18:35.261,495,810,45,33,19,10.22,P5,0x0000000000000001
21:18:36.376,450,810,45,38,19,10.16,P5,0x0000000000000001
21:18:37.502,450,810,45,35,19,10.14,P5,0x0000000000000001
21:18:38.821,690,810,45,44,17,10.18,P5,0x0000000000000001
21:18:39.989,690,810,45,34,20,10.19,P5,0x0000000000000001
21:18:41.185,555,810,45,37,20,10.21,P5,0x0000000000000001
21:18:42.402,540,810,45,37,20,10.06,P5,0x0000000000000001
21:18:43.547,510,810,45,31,19,10.11,P5,0x0000000000000001
21:18:44.673,480,810,45,23,19,10.05,P5,0x0000000000000001
21:18:45.818,540,810,45,35,19,10.05,P5,0x0000000000000001
21:18:46.938,540,810,45,38,20,10.09,P5,0x0000000000000001
21:18:48.074,495,810,45,22,19,10.16,P5,0x0000000000000001
21:18:49.217,465,810,45,38,20,10.14,P5,0x0000000000000001
21:18:50.439,480,810,45,39,20,10.24,P5,0x0000000000000001
21:18:51.584,495,810,45,36,20,10.17,P5,0x0000000000000001
21:18:52.716,480,810,45,38,20,10.19,P5,0x0000000000000001
21:18:53.866,540,810,45,22,18,10.17,P5,0x0000000000000001
21:18:55.000,540,810,46,33,19,10.12,P5,0x0000000000000001
21:18:56.112,480,810,45,32,19,10.24,P5,0x0000000000000001
21:18:57.236,360,405,45,4,35,9.37,P8,0x0000000000000001
21:18:58.380,600,810,46,16,19,8.90,P5,0x0000000000000001
21:18:59.612,210,405,46,5,38,9.54,P8,0x0000000000000001
21:19:00.851,2115,8001,46,98,45,7.75,P0,0x0000000000000001
21:19:02.004,2355,7001,48,58,3,24.48,P3,0x0000000000000000
21:19:03.145,2355,7001,48,58,3,26.65,P3,0x0000000000000000
21:19:04.267,2355,8001,47,2,2,23.66,P0,0x0000000000000000
21:19:05.390,2355,8001,47,2,2,23.33,P0,0x0000000000000000
21:19:06.609,450,810,46,32,20,11.40,P5,0x0000000000000001
21:19:07.775,420,810,46,40,21,10.22,P5,0x0000000000000001
21:19:09.206,825,810,46,52,18,10.34,P5,0x0000000000000001
21:19:11.052,2115,6001,48,30,5,12.97,P4,0x0000000000000001
21:19:12.263,2115,6001,48,31,9,21.02,P4,0x0000000000000001
21:19:13.549,2340,7001,49,33,9,24.61,P3,0x0000000000000000
21:19:14.729,2355,7001,49,39,12,31.96,P3,0x0000000000000000
21:19:15.881,2355,7001,50,44,14,32.25,P3,0x0000000000000000
21:19:17.020,2355,8001,50,43,13,32.82,P0,0x0000000000000000
21:19:18.163,2355,8001,50,45,15,33.52,P0,0x0000000000000000
21:19:19.322,2355,8001,51,56,20,37.02,P0,0x0000000000000000
21:19:20.452,2355,8001,51,58,20,41.44,P0,0x0000000000000000
21:19:21.565,2355,8001,51,57,20,42.88,P0,0x0000000000000000
21:19:22.683,2355,8001,51,64,22,44.52,P0,0x0000000000000000
21:19:24.019,2355,8001,50,37,11,41.76,P0,0x0000000000000000
21:19:25.179,2355,8001,51,59,20,39.03,P0,0x0000000000000000
21:19:26.321,2355,8001,51,55,19,42.71,P0,0x0000000000000000
21:19:27.441,2355,8001,51,59,20,43.25,P0,0x0000000000000000
21:19:28.895,2355,8001,51,25,8,42.46,P0,0x0000000000000000
21:19:30.391,2340,8001,54,100,5,38.93,P0,0x0000000000000000
21:19:31.492,2340,8001,54,100,5,53.79,P0,0x0000000000000000
21:19:32.607,2340,8001,54,100,5,52.83,P0,0x0000000000000000
21:19:33.712,2340,8001,54,100,5,52.82,P0,0x0000000000000000
21:19:34.825,2340,8001,54,100,5,52.83,P0,0x0000000000000000
21:19:35.931,2340,8001,54,100,5,52.82,P0,0x0000000000000000
21:19:37.038,2340,8001,54,100,5,52.88,P0,0x0000000000000000
21:19:38.144,2340,8001,54,100,5,53.01,P0,0x0000000000000000
21:19:39.247,2340,8001,54,100,5,52.83,P0,0x0000000000000000
21:19:40.372,2340,8001,54,100,5,52.96,P0,0x0000000000000000
21:19:41.476,2340,8001,54,100,5,52.98,P0,0x0000000000000000
21:19:42.587,2340,8001,54,100,5,52.97,P0,0x0000000000000000
21:19:43.692,2340,8001,54,100,5,52.97,P0,0x0000000000000000
21:19:44.798,2340,8001,54,100,5,53.01,P0,0x0000000000000000
21:19:45.906,2340,8001,54,100,5,53.17,P0,0x0000000000000000
21:19:47.010,2340,8001,54,100,5,53.72,P0,0x0000000000000000
21:19:48.133,2340,8001,54,100,5,53.07,P0,0x0000000000000000
21:19:49.237,2340,8001,54,100,5,53.43,P0,0x0000000000000000
21:19:50.342,2340,8001,54,100,5,53.84,P0,0x0000000000000000
21:19:51.452,2340,8001,54,100,5,53.57,P0,0x0000000000000000
21:19:52.557,2340,8001,54,100,5,53.21,P0,0x0000000000000000
21:19:53.816,2340,8001,54,100,5,53.01,P0,0x0000000000000000
21:19:54.973,2340,8001,55,100,5,52.59,P0,0x0000000000000000
21:19:56.079,2340,8001,55,100,5,53.35,P0,0x0000000000000000
21:19:57.192,2340,8001,55,100,5,53.59,P0,0x0000000000000000
21:19:58.306,2340,8001,55,100,5,53.55,P0,0x0000000000000000
21:19:59.415,2340,8001,55,100,5,53.32,P0,0x0000000000000000
21:20:00.522,2340,8001,55,100,5,53.54,P0,0x0000000000000000
21:20:01.631,2340,8001,55,100,5,53.61,P0,0x0000000000000000
21:20:02.741,2340,8001,55,100,5,53.74,P0,0x0000000000000000
21:20:03.852,2340,8001,56,100,5,53.79,P0,0x0000000000000000
21:20:04.970,2340,8001,56,100,5,53.78,P0,0x0000000000000000
21:20:06.080,2340,8001,56,100,5,54.03,P0,0x0000000000000000
21:20:07.186,2340,8001,56,100,5,54.01,P0,0x0000000000000000
21:20:08.314,2340,8001,56,100,5,54.45,P0,0x0000000000000000
21:20:09.538,2340,8001,57,100,5,53.93,P0,0x0000000000000000
