ts,smClockMHz,memClockMHz,tempC,utilGpuPct,utilMemPct,powerW,pstate,clockThrottleReasons
22:00:10.312,2115,8001,51,31,2,11.94,P3,0x0000000000000001
22:00:11.542,2115,7001,51,14,2,19.81,P3,0x0000000000000001
22:00:12.719,2115,8001,52,4,2,20.48,P0,0x0000000000000001
22:00:13.879,705,810,51,13,18,11.15,P5,0x0000000000000001
22:00:15.044,525,810,51,13,18,10.97,P5,0x0000000000000001
22:00:16.230,390,810,51,14,18,10.89,P5,0x0000000000000001
22:00:17.386,285,405,51,26,36,8.48,P8,0x0000000000000001
22:00:18.533,240,405,51,26,36,8.44,P8,0x0000000000000001
22:00:19.689,225,405,51,35,36,8.40,P8,0x0000000000000001
22:00:20.839,210,405,51,38,36,8.40,P8,0x0000000000000001
22:00:21.976,2115,8001,52,37,13,9.39,P0,0x0000000000000001
22:00:23.134,2115,8001,52,2,2,21.60,P0,0x0000000000000001
22:00:24.283,615,6001,52,11,3,19.28,P4,0x0000000000000001
22:00:25.613,495,810,52,42,18,12.69,P5,0x0000000000000001
22:00:26.906,375,810,51,3,10,10.96,P5,0x0000000000000001
22:00:28.048,255,405,51,6,20,10.03,P8,0x0000000000000001
22:00:29.228,210,405,51,7,20,8.18,P8,0x0000000000000001
22:00:30.377,210,405,51,6,25,8.18,P8,0x0000000000000001
22:00:31.522,210,405,51,6,34,8.33,P8,0x0000000000000001
22:00:32.765,435,810,51,17,18,9.81,P5,0x0000000000000001
22:00:33.922,510,810,51,34,24,10.59,P5,0x0000000000000001
22:00:35.088,510,810,51,35,19,10.96,P5,0x0000000000000001
22:00:36.248,450,810,51,21,18,10.67,P5,0x0000000000000001
22:00:37.399,450,810,51,38,19,10.68,P5,0x0000000000000001
22:00:38.520,540,810,51,17,19,10.83,P5,0x0000000000000001
22:00:39.705,540,810,50,36,19,10.97,P5,0x0000000000000001
22:00:40.857,675,810,50,19,19,11.03,P5,0x0000000000000001
22:00:42.023,720,810,50,41,19,11.09,P5,0x0000000000000001
22:00:43.183,735,810,50,33,19,11.16,P5,0x0000000000000001
22:00:44.342,615,810,50,34,19,11.05,P5,0x0000000000000001
22:00:45.494,570,810,50,35,19,10.98,P5,0x0000000000000001
22:00:46.639,585,810,50,40,19,10.92,P5,0x0000000000000001
22:00:47.778,585,810,50,32,19,10.93,P5,0x0000000000000001
22:00:48.940,540,810,50,18,19,10.88,P5,0x0000000000000001
22:00:50.188,600,810,50,35,19,10.91,P5,0x0000000000000001
22:00:51.342,510,810,50,37,19,10.89,P5,0x0000000000000001
22:00:52.551,540,810,50,40,19,10.82,P5,0x0000000000000001
22:00:53.687,630,810,50,23,19,10.91,P5,0x0000000000000001
22:00:54.990,690,810,50,29,19,10.83,P5,0x0000000000000001
22:00:56.183,570,810,50,18,19,10.74,P5,0x0000000000000001
22:00:57.335,540,810,49,27,19,10.88,P5,0x0000000000000001
22:00:58.467,615,810,50,43,19,10.85,P5,0x0000000000000001
22:00:59.628,690,810,49,41,19,10.95,P5,0x0000000000000001
22:01:00.790,780,810,49,38,19,11.02,P5,0x0000000000000001
22:01:01.943,840,810,49,31,19,11.01,P5,0x0000000000000001
22:01:03.116,660,810,49,3,18,10.83,P5,0x0000000000000001
22:01:04.265,585,810,49,9,18,10.62,P5,0x0000000000000001
22:01:05.461,210,405,49,3,18,10.44,P8,0x0000000000000001
22:01:06.747,2355,7001,51,60,2,12.35,P3,0x0000000000000000
22:01:07.911,2355,6001,51,63,3,26.72,P4,0x0000000000000000
22:01:09.057,2355,6001,51,65,3,26.85,P4,0x0000000000000000
22:01:10.233,2355,7001,51,1,2,22.85,P3,0x0000000000000000
22:01:11.490,1350,8001,50,20,2,21.94,P0,0x0000000000000001
22:01:13.375,750,6001,50,22,3,12.53,P4,0x0000000000000001
22:01:14.577,645,810,50,30,20,11.74,P5,0x0000000000000001
22:01:15.754,555,810,49,25,19,10.72,P5,0x0000000000000001
22:01:17.214,1230,7001,50,37,3,12.33,P3,0x0000000000000001
22:01:18.372,1620,8001,51,50,10,19.53,P0,0x0000000000000001
22:01:19.668,2190,8001,52,47,11,23.51,P0,0x0000000000000001
22:01:20.872,2355,7001,52,41,12,32.01,P3,0x0000000000000000
22:01:22.040,2355,8001,52,30,9,30.57,P0,0x0000000000000000
22:01:23.237,2355,7001,52,39,13,32.92,P3,0x0000000000000000
22:01:24.473,2355,7001,53,46,15,35.87,P3,0x0000000000000000
22:01:25.784,2355,8001,54,55,19,37.81,P0,0x0000000000000000
22:01:27.042,2355,8001,53,47,15,33.15,P0,0x0000000000000000
22:01:28.186,2355,8001,54,56,20,40.64,P0,0x0000000000000000
22:01:29.352,2355,8001,54,56,20,43.91,P0,0x0000000000000000
22:01:30.512,2355,8001,54,59,20,43.10,P0,0x0000000000000000
22:01:31.653,2355,8001,54,58,20,43.52,P0,0x0000000000000000
22:01:32.811,2355,8001,54,57,20,44.32,P0,0x0000000000000000
22:01:33.974,2355,8001,55,66,24,45.78,P0,0x0000000000000000
22:01:35.643,2355,7001,53,24,8,41.38,P3,0x0000000000000000
22:01:36.791,2340,8001,58,100,4,43.15,P0,0x0000000000000000
22:01:37.937,2340,8001,59,100,5,62.19,P0,0x0000000000000000
22:01:39.105,2340,8001,59,100,5,62.61,P0,0x0000000000000000
22:01:40.230,2340,8001,59,100,5,62.53,P0,0x0000000000000000
22:01:41.391,2340,8001,59,100,5,62.68,P0,0x0000000000000000
22:01:42.551,2340,8001,59,100,5,62.77,P0,0x0000000000000000
22:01:43.713,2340,8001,59,100,5,62.70,P0,0x0000000000000000
22:01:44.874,2340,8001,59,100,5,62.65,P0,0x0000000000000000
22:01:46.040,2340,8001,59,100,5,62.76,P0,0x0000000000000000
22:01:47.209,2340,8001,59,100,5,62.93,P0,0x0000000000000000
22:01:48.341,2340,8001,59,100,5,62.85,P0,0x0000000000000000
22:01:49.507,2340,8001,59,100,5,62.85,P0,0x0000000000000000
22:01:50.670,2340,8001,59,100,5,62.82,P0,0x0000000000000000
22:01:51.842,2340,8001,58,100,5,63.15,P0,0x0000000000000000
22:01:52.997,2340,8001,59,100,5,62.84,P0,0x0000000000000000
22:01:54.173,2340,8001,59,100,5,62.66,P0,0x0000000000000000
22:01:55.321,2340,8001,59,100,5,63.31,P0,0x0000000000000000
22:01:56.492,2340,8001,59,100,5,63.16,P0,0x0000000000000000
22:01:57.643,2340,8001,59,100,5,63.25,P0,0x0000000000000000
22:01:58.795,2340,8001,59,100,5,63.07,P0,0x0000000000000000
22:01:59.952,2340,8001,59,100,5,62.86,P0,0x0000000000000000
22:02:01.132,2340,8001,59,100,5,62.65,P0,0x0000000000000000
22:02:02.315,2340,8001,59,100,5,62.79,P0,0x0000000000000000
22:02:03.483,2340,8001,58,100,5,62.23,P0,0x0000000000000000
22:02:04.643,2340,8001,59,100,5,62.99,P0,0x0000000000000000
22:02:05.806,2340,8001,59,100,5,62.93,P0,0x0000000000000000
22:02:06.940,2340,8001,59,100,5,62.91,P0,0x0000000000000000
22:02:08.084,2340,8001,59,100,5,63.26,P0,0x0000000000000000
22:02:09.242,2340,8001,59,100,5,63.19,P0,0x0000000000000000
22:02:10.406,2340,8001,59,100,5,62.99,P0,0x0000000000000000
22:02:11.594,2340,8001,60,100,5,63.34,P0,0x0000000000000000
22:02:12.743,2340,8001,60,100,5,63.29,P0,0x0000000000000000
22:02:13.919,2340,8001,60,100,5,63.12,P0,0x0000000000000000
22:02:15.082,2340,8001,60,100,5,63.70,P0,0x0000000000000000
22:02:16.251,2340,8001,60,100,5,64.35,P0,0x0000000000000000
22:02:17.389,2340,8001,60,100,5,63.68,P0,0x0000000000000000
22:02:18.547,2340,8001,60,100,5,63.70,P0,0x0000000000000000
22:02:19.715,2340,8001,60,100,5,63.57,P0,0x0000000000000000
22:02:20.877,2340,8001,61,100,5,63.03,P0,0x0000000000000000
22:02:22.024,2340,8001,61,100,5,64.35,P0,0x0000000000000000
22:02:23.173,2340,8001,61,100,5,63.76,P0,0x0000000000000000
22:02:24.355,2340,8001,61,100,5,64.01,P0,0x0000000000000000
22:02:25.651,2340,8001,61,100,5,67.73,P0,0x0000000000000000
22:02:26.914,2340,8001,62,100,5,64.05,P0,0x0000000000000000
22:02:28.074,2340,8001,62,100,5,64.15,P0,0x0000000000000000
22:02:29.248,2340,8001,62,100,5,64.10,P0,0x0000000000000000
22:02:30.383,2340,8001,62,100,5,64.55,P0,0x0000000000000000
22:02:31.531,2340,8001,63,100,5,64.28,P0,0x0000000000000000
22:02:32.694,2340,8001,63,100,5,64.61,P0,0x0000000000000000
22:02:33.858,2340,8001,63,100,5,64.47,P0,0x0000000000000000
22:02:35.023,2340,8001,63,100,5,64.33,P0,0x0000000000000000
22:02:36.185,2340,8001,63,100,5,64.71,P0,0x0000000000000000
22:02:37.330,2340,8001,63,100,5,64.48,P0,0x0000000000000000
22:02:38.465,2340,8001,63,100,5,64.14,P0,0x0000000000000000
22:02:39.643,2340,8001,63,100,5,64.44,P0,0x0000000000000000
22:02:40.936,2340,8001,63,100,5,64.26,P0,0x0000000000000000
22:02:42.101,2340,8001,63,100,5,64.74,P0,0x0000000000000000
22:02:43.263,2340,8001,64,100,5,64.69,P0,0x0000000000000000
22:02:44.432,2340,8001,63,100,5,64.93,P0,0x0000000000000000
22:02:45.569,2340,8001,63,100,5,64.78,P0,0x0000000000000000
22:02:46.732,2340,8001,63,100,5,64.14,P0,0x0000000000000000
22:02:47.895,2340,8001,63,100,5,64.65,P0,0x0000000000000000
22:02:49.063,2340,8001,63,100,5,64.89,P0,0x0000000000000000
22:02:50.218,2340,8001,63,100,5,64.35,P0,0x0000000000000000
22:02:51.374,2340,8001,63,100,9,64.16,P0,0x0000000000000000
22:02:52.533,2340,8001,62,100,9,63.89,P0,0x0000000000000000
22:02:53.716,2340,8001,60,100,3,53.23,P0,0x0000000000000000
22:02:54.859,2340,8001,60,100,3,47.14,P0,0x0000000000000000
22:02:56.210,2340,8001,60,100,3,46.78,P0,0x0000000000000000
22:02:57.426,2340,8001,60,74,2,46.19,P0,0x0000000000000000
22:02:58.589,2340,8001,60,100,3,44.15,P0,0x0000000000000000
22:02:59.751,2340,8001,59,100,3,46.61,P0,0x0000000000000000
22:03:00.894,2340,8001,57,99,2,33.63,P0,0x0000000000000000
22:03:02.034,2340,8001,57,96,2,36.14,P0,0x0000000000000000
22:03:03.210,2340,8001,59,100,3,45.30,P0,0x0000000000000000
22:03:04.373,2340,8001,57,100,2,34.90,P0,0x0000000000000000
22:03:05.527,2340,7001,57,96,2,33.32,P3,0x0000000000000000
22:03:06.690,2340,8001,58,100,3,44.05,P0,0x0000000000000000
22:03:07.846,2340,8001,58,100,3,47.05,P0,0x0000000000000000
22:03:09.013,2340,7001,56,99,3,34.23,P3,0x0000000000000000
22:03:10.307,2340,8001,58,100,3,37.37,P0,0x0000000000000000
22:03:11.484,2340,8001,58,100,3,46.24,P0,0x0000000000000000
22:03:12.649,2340,8001,56,98,2,40.87,P0,0x0000000000000000
22:03:13.878,2340,8001,58,100,3,39.02,P0,0x0000000000000000
22:03:15.129,2340,8001,58,100,3,46.35,P0,0x0000000000000000
22:03:16.273,2340,8001,56,96,2,44.80,P0,0x0000000000000000
22:03:17.409,2340,8001,56,93,2,34.21,P0,0x0000000000000000
22:03:18.559,2340,8001,58,100,3,45.03,P0,0x0000000000000000
22:03:19.728,2340,8001,58,100,3,46.27,P0,0x0000000000000000
22:03:20.863,2340,7001,56,96,3,33.85,P3,0x0000000000000000
22:03:21.998,2340,8001,58,100,3,40.88,P0,0x0000000000000000
22:03:23.133,2340,8001,58,100,3,46.28,P0,0x0000000000000000
22:03:24.307,2340,8001,56,98,2,42.52,P0,0x0000000000000000
22:03:25.497,2340,8001,57,100,3,35.43,P0,0x0000000000000000
22:03:26.657,2340,8001,58,100,3,46.03,P0,0x0000000000000000
22:03:27.807,2340,8001,58,100,3,46.22,P0,0x0000000000000000
22:03:28.968,2340,8001,55,100,2,34.22,P0,0x0000000000000000
22:03:30.150,2340,8001,57,100,3,43.81,P0,0x0000000000000000
22:03:31.307,2340,8001,57,100,3,46.31,P0,0x0000000000000000
22:03:32.427,2340,7001,55,96,3,31.80,P3,0x0000000000000000
22:03:33.588,2340,8001,57,100,3,45.41,P0,0x0000000000000000
22:03:34.760,2340,8001,57,100,3,45.78,P0,0x0000000000000000
22:03:35.904,2340,8001,55,92,2,39.07,P3,0x0000000000000000
22:03:37.083,2340,8001,54,92,3,34.14,P0,0x0000000000000000
22:03:38.274,2340,8001,57,100,3,45.18,P0,0x0000000000000000
22:03:39.426,2340,8001,55,95,2,43.03,P0,0x0000000000000000
22:03:40.636,2340,7001,55,95,3,35.03,P3,0x0000000000000000
22:03:41.786,2340,8001,57,100,3,40.13,P0,0x0000000000000000
22:03:43.092,2340,8001,57,100,3,45.85,P0,0x0000000000000000
22:03:44.255,2340,7001,55,93,3,37.01,P3,0x0000000000000000
22:03:45.440,2340,8001,56,100,3,42.07,P0,0x0000000000000000
22:03:46.584,2340,8001,56,100,3,46.52,P0,0x0000000000000000
22:03:47.745,2340,8001,54,95,2,35.71,P0,0x0000000000000000
22:03:48.911,2340,8001,56,100,3,46.74,P0,0x0000000000000000
22:03:50.044,2340,8001,56,100,3,45.52,P0,0x0000000000000000
22:03:51.212,2340,8001,55,100,2,35.68,P0,0x0000000000000000
22:03:52.372,2340,8001,55,100,2,34.58,P0,0x0000000000000000
22:03:53.554,2340,8001,56,100,3,47.12,P0,0x0000000000000000
22:03:54.714,2340,8001,56,100,3,45.54,P0,0x0000000000000000
22:03:55.935,2340,7001,54,95,2,32.27,P0,0x0000000000000000
22:03:57.137,2340,8001,56,100,3,39.87,P0,0x0000000000000000
22:03:58.299,2340,8001,55,100,3,45.81,P0,0x0000000000000000
22:03:59.459,2340,7001,54,96,3,34.69,P3,0x0000000000000000
22:04:00.641,2340,8001,56,100,3,37.53,P0,0x0000000000000000
22:04:01.809,2340,8001,56,100,3,54.08,P0,0x0000000000000000
22:04:02.984,2340,8001,54,98,2,35.51,P0,0x0000000000000000
22:04:04.127,2340,8001,54,100,2,34.77,P0,0x0000000000000000
22:04:05.308,2340,8001,56,100,3,45.31,P0,0x0000000000000000
22:04:06.461,2340,8001,54,95,2,37.98,P0,0x0000000000000000
22:04:07.625,2340,7001,54,97,3,32.86,P3,0x0000000000000000
22:04:08.790,2340,8001,56,100,3,45.78,P0,0x0000000000000000
22:04:09.952,2340,8001,55,100,3,45.31,P0,0x0000000000000000
22:04:11.093,2340,8001,53,94,2,34.76,P0,0x0000000000000000
22:04:12.253,2340,7001,55,100,3,34.53,P0,0x0000000000000000
22:04:13.420,2340,8001,55,100,3,45.78,P0,0x0000000000000000
22:04:14.586,2340,8001,53,96,2,35.08,P0,0x0000000000000000
22:04:15.745,2340,8001,54,97,2,34.33,P0,0x0000000000000000
22:04:16.922,2340,8001,57,100,2,52.38,P0,0x0000000000000000
22:04:18.073,2340,8001,56,100,2,56.56,P0,0x0000000000000000
22:04:19.242,2340,8001,58,100,2,51.40,P0,0x0000000000000000
22:04:20.403,2340,8001,56,100,2,54.05,P0,0x0000000000000000
22:04:21.582,2340,8001,58,100,2,53.75,P0,0x0000000000000000
22:04:22.744,2340,8001,57,100,2,54.34,P0,0x0000000000000000
22:04:23.909,2340,8001,58,100,2,54.37,P0,0x0000000000000000
22:04:25.062,2340,8001,57,100,2,53.03,P0,0x0000000000000000
22:04:26.313,2340,8001,57,100,2,49.49,P0,0x0000000000000000
22:04:27.690,2340,8001,57,100,2,54.18,P0,0x0000000000000000
22:04:28.840,2340,8001,57,100,2,54.36,P0,0x0000000000000000
22:04:29.970,2340,8001,58,100,2,53.99,P0,0x0000000000000000
22:04:31.123,2340,8001,57,100,2,52.99,P0,0x0000000000000000
22:04:32.299,2340,8001,57,100,2,49.10,P0,0x0000000000000000
22:04:33.469,2340,8001,57,100,2,54.14,P0,0x0000000000000000
22:04:34.653,2340,8001,61,100,3,72.24,P0,0x0000000000000000
22:04:35.814,2340,8001,62,100,3,74.73,P0,0x0000000000000000
22:04:36.966,2340,8001,62,100,3,75.95,P0,0x0000000000000000
22:04:38.134,2340,8001,61,100,3,75.92,P0,0x0000000000000000
22:04:39.269,2340,8001,61,100,3,75.84,P0,0x0000000000000000
22:04:40.435,2340,8001,61,100,3,70.67,P0,0x0000000000000000
22:04:41.618,2340,8001,62,100,3,77.74,P0,0x0000000000000000
22:04:42.777,2340,8001,63,100,3,78.27,P0,0x0000000000000000
22:04:43.941,2340,8001,63,100,3,78.32,P0,0x0000000000000000
22:04:45.107,2340,8001,63,100,3,78.34,P0,0x0000000000000000
22:04:46.243,2340,8001,63,100,3,78.25,P0,0x0000000000000000
22:04:47.405,2340,8001,62,100,3,72.68,P0,0x0000000000000000
22:04:48.568,2340,8001,60,100,2,65.30,P0,0x0000000000000000
22:04:49.715,2340,8001,60,100,2,60.10,P0,0x0000000000000000
22:04:50.872,2340,8001,59,100,2,59.86,P0,0x0000000000000000
22:04:51.985,2340,8001,60,100,2,59.24,P0,0x0000000000000000
22:04:53.134,2340,8001,59,100,2,59.81,P0,0x0000000000000000
22:04:54.319,2340,8001,60,100,2,57.55,P0,0x0000000000000000
22:04:55.509,2340,8001,59,100,2,51.91,P0,0x0000000000000000
22:04:56.879,2340,8001,58,100,2,52.62,P0,0x0000000000000000
22:04:58.187,2340,8001,58,100,2,51.29,P0,0x0000000000000000
22:04:59.351,2340,8001,58,100,2,51.07,P0,0x0000000000000000
22:05:00.501,2340,8001,58,100,2,51.36,P0,0x0000000000000000
22:05:01.722,2340,8001,57,100,2,51.42,P0,0x0000000000000000
22:05:02.860,2340,8001,58,100,2,51.12,P0,0x0000000000000000
22:05:04.010,2340,8001,58,100,2,50.99,P0,0x0000000000000000
22:05:05.170,2340,8001,57,100,2,51.25,P0,0x0000000000000000
22:05:06.307,2340,8001,59,100,2,50.70,P0,0x0000000000000000
22:05:07.489,2340,8001,57,100,2,51.21,P0,0x0000000000000000
22:05:08.734,2340,8001,57,100,2,49.12,P0,0x0000000000000000
22:05:09.993,2340,8001,59,100,2,50.86,P0,0x0000000000000000
22:05:11.156,2340,8001,59,100,2,57.19,P0,0x0000000000000000
22:05:12.567,2340,8001,58,100,2,57.09,P0,0x0000000000000000
22:05:13.811,2340,8001,59,100,2,57.42,P0,0x0000000000000000
22:05:15.000,2340,8001,59,100,2,58.06,P0,0x0000000000000000
22:05:16.149,2340,8001,60,100,2,57.20,P0,0x0000000000000000
22:05:17.280,2340,8001,60,100,2,51.98,P0,0x0000000000000000
22:05:18.444,2340,8001,60,100,2,56.58,P0,0x0000000000000000
22:05:19.581,2340,8001,60,100,2,56.69,P0,0x0000000000000000
22:05:20.779,2340,8001,60,100,2,56.96,P0,0x0000000000000000
22:05:21.928,2340,8001,60,100,2,56.67,P0,0x0000000000000000
22:05:23.071,2340,8001,59,100,2,56.63,P0,0x0000000000000000
22:05:24.219,2340,8001,59,100,2,52.85,P0,0x0000000000000000
22:05:25.362,2340,8001,59,100,2,54.00,P0,0x0000000000000000
22:05:26.605,2340,8001,59,100,2,56.36,P0,0x0000000000000000
22:05:27.867,2340,8001,59,100,2,56.42,P0,0x0000000000000000
22:05:29.119,2340,8001,59,100,2,56.27,P0,0x0000000000000000
22:05:30.273,2340,8001,58,100,2,56.29,P0,0x0000000000000000
22:05:31.450,2340,8001,59,100,2,55.58,P0,0x0000000000000000
22:05:32.604,2340,8001,59,100,2,55.13,P0,0x0000000000000000
22:05:33.769,2340,8001,58,100,2,56.93,P0,0x0000000000000000
22:05:34.935,2340,8001,59,100,2,50.88,P0,0x0000000000000000
22:05:36.097,2340,8001,58,100,2,54.90,P0,0x0000000000000000
22:05:37.261,2340,8001,58,100,2,64.50,P0,0x0000000000000000
22:05:38.414,2340,8001,57,100,2,58.08,P0,0x0000000000000000
22:05:39.567,2340,8001,58,100,2,52.76,P0,0x0000000000000000
22:05:40.831,2340,8001,58,100,2,54.33,P0,0x0000000000000000
22:05:42.122,2340,8001,58,100,2,55.42,P0,0x0000000000000000
22:05:43.326,2340,8001,58,100,2,55.10,P0,0x0000000000000000
22:05:44.478,2340,8001,59,100,1,51.37,P0,0x0000000000000000
22:05:45.643,2340,8001,57,100,2,52.93,P0,0x0000000000000000
22:05:46.809,2340,8001,57,100,2,52.19,P0,0x0000000000000000
22:05:47.989,2340,8001,58,100,2,43.15,P0,0x0000000000000000
22:05:49.167,2340,8001,57,100,2,58.24,P0,0x0000000000000000
22:05:50.327,2340,8001,57,100,2,50.48,P0,0x0000000000000000
22:05:51.489,2340,8001,56,72,1,46.02,P0,0x0000000000000000
22:05:52.643,2340,8001,54,100,2,41.33,P0,0x0000000000000000
22:05:53.806,2340,8001,55,100,2,39.45,P0,0x0000000000000000
22:05:54.965,2340,8001,54,100,2,38.30,P0,0x0000000000000000
22:05:56.173,2340,8001,54,100,2,38.84,P0,0x0000000000000000
22:05:58.320,2340,8001,56,100,2,43.90,P0,0x0000000000000000
22:05:59.964,2340,8001,54,100,2,39.03,P0,0x0000000000000000
22:06:01.221,2355,8001,55,78,2,36.17,P0,0x0000000000000000
22:06:02.362,2355,8001,54,100,2,36.91,P0,0x0000000000000000
22:06:03.526,2355,8001,54,100,2,37.08,P0,0x0000000000000000
22:06:04.666,2355,8001,54,100,2,41.50,P0,0x0000000000000000
22:06:05.826,2355,8001,56,100,2,46.39,P0,0x0000000000000000
22:06:06.969,2355,8001,54,100,2,36.61,P0,0x0000000000000000
22:06:08.138,2355,8001,54,100,2,36.30,P0,0x0000000000000000
22:06:09.291,2355,8001,53,100,2,38.18,P0,0x0000000000000000
22:06:10.456,2355,8001,53,100,2,37.32,P0,0x0000000000000000
22:06:11.877,2355,8001,54,100,2,39.24,P0,0x0000000000000000
22:06:14.027,2355,8001,53,100,2,39.15,P0,0x0000000000000000
22:06:15.805,2355,8001,53,100,2,35.71,P0,0x0000000000000000
22:06:16.990,2355,8001,54,100,2,39.17,P0,0x0000000000000000
22:06:18.153,2355,8001,55,100,3,38.94,P0,0x0000000000000000
22:06:19.276,2355,8001,55,100,2,38.99,P0,0x0000000000000000
22:06:20.430,2355,8001,54,100,2,38.04,P0,0x0000000000000000
22:06:21.567,2355,8001,54,100,2,36.78,P0,0x0000000000000000
22:06:22.732,2355,8001,54,100,2,35.96,P0,0x0000000000000000
22:06:23.868,2355,8001,55,100,2,42.61,P0,0x0000000000000000
22:06:25.001,2355,8001,55,100,2,41.25,P0,0x0000000000000000
22:06:26.491,2355,8001,54,100,2,37.93,P0,0x0000000000000000
22:06:28.148,2355,8001,54,100,2,35.11,P0,0x0000000000000000
22:06:29.570,2355,8001,55,100,2,38.86,P0,0x0000000000000000
22:06:30.763,2355,8001,54,100,2,38.54,P0,0x0000000000000000
22:06:31.936,2355,8001,54,100,2,36.41,P0,0x0000000000000000
22:06:33.100,2355,7001,54,100,2,35.38,P3,0x0000000000000000
22:06:34.286,2355,7001,54,100,3,33.39,P3,0x0000000000000000
22:06:35.467,2355,7001,53,43,1,32.18,P3,0x0000000000000000
22:06:36.607,2355,6001,54,100,3,33.25,P4,0x0000000000000000
22:06:37.755,2355,7001,55,100,3,35.46,P3,0x0000000000000000
22:06:38.919,2355,8001,56,100,2,39.70,P0,0x0000000000000000
22:06:40.052,2355,8001,56,100,2,39.57,P0,0x0000000000000000
22:06:41.474,2355,8001,55,100,2,39.50,P0,0x0000000000000000
22:06:43.092,2355,8001,55,100,2,39.13,P0,0x0000000000000000
22:06:44.724,2355,8001,55,100,2,35.72,P0,0x0000000000000000
22:06:45.898,2355,8001,55,100,2,39.18,P0,0x0000000000000000
22:06:47.038,2355,8001,54,100,2,36.49,P0,0x0000000000000000
22:06:48.188,2355,7001,54,100,2,34.40,P3,0x0000000000000000
22:06:49.345,2355,7001,54,100,2,33.63,P3,0x0000000000000000
22:06:50.499,2355,7001,54,100,2,33.31,P3,0x0000000000000000
22:06:51.674,2355,6001,55,100,3,33.25,P4,0x0000000000000000
22:06:52.813,2355,8001,55,100,2,38.29,P0,0x0000000000000000
22:06:53.965,2355,8001,55,100,2,42.12,P0,0x0000000000000000
22:06:55.119,2355,8001,56,100,2,42.38,P0,0x0000000000000000
22:06:56.260,2355,8001,55,100,2,41.99,P0,0x0000000000000000
22:06:57.793,2355,8001,55,100,2,42.37,P0,0x0000000000000000
22:06:59.255,2355,8001,56,100,2,39.70,P0,0x0000000000000000
22:07:00.425,2340,8001,58,100,2,53.80,P0,0x0000000000000000
22:07:01.578,2340,8001,57,100,2,54.25,P0,0x0000000000000000
22:07:02.744,2340,8001,58,100,2,54.76,P0,0x0000000000000000
22:07:03.915,2340,8001,57,100,2,55.14,P0,0x0000000000000000
22:07:05.069,2340,8001,58,100,2,46.76,P0,0x0000000000000000
22:07:06.243,2340,8001,56,100,2,42.54,P0,0x0000000000000000
22:07:07.405,2340,8001,55,100,2,40.03,P0,0x0000000000000000
22:07:08.690,2340,8001,55,100,2,39.24,P0,0x0000000000000000
22:07:09.830,2340,8001,54,100,2,38.96,P0,0x0000000000000000
22:07:11.007,2340,8001,54,100,2,38.99,P0,0x0000000000000000
22:07:12.374,2340,8001,54,100,2,39.17,P0,0x0000000000000000
22:07:13.628,2355,8001,57,100,2,41.54,P0,0x0000000000000000
22:07:14.793,2355,8001,56,100,2,47.11,P0,0x0000000000000000
22:07:15.931,2355,8001,56,100,2,47.27,P0,0x0000000000000000
22:07:17.071,2355,8001,56,100,2,47.20,P0,0x0000000000000000
22:07:18.224,2355,8001,56,100,2,47.18,P0,0x0000000000000000
22:07:19.380,2355,8001,56,57,2,46.21,P0,0x0000000000000000
22:07:20.535,2355,8001,55,100,2,38.84,P0,0x0000000000000000
22:07:21.685,2355,8001,55,100,2,39.34,P0,0x0000000000000000
