ts,availMB,commitUsedMB,benchProcs,benchWsMB,benchPrivMB,detail
11:19:11,3926,39051,4,7081,10066,gradle#18952:ws708/pv799|gradle#47752:ws101/pv198|gradle#47240:ws534/pv604|client#9204:ws5738/pv8465
11:19:21,3922,39039,4,7090,10068,gradle#18952:ws708/pv799|gradle#47752:ws101/pv198|gradle#47240:ws534/pv604|client#9204:ws5747/pv8467
11:19:31,3921,39021,4,7090,10068,gradle#18952:ws708/pv799|gradle#47752:ws101/pv198|gradle#47240:ws534/pv604|client#9204:ws5747/pv8467
11:19:42,3891,39079,4,7094,10072,gradle#18952:ws708/pv799|gradle#47752:ws101/pv197|gradle#47240:ws534/pv604|client#9204:ws5751/pv8472
11:19:52,3886,39131,4,7099,10121,gradle#18952:ws708/pv799|gradle#47752:ws106/pv202|gradle#47240:ws534/pv604|client#9204:ws5751/pv8516
11:20:03,3891,39062,4,7094,10069,gradle#18952:ws708/pv799|gradle#47752:ws101/pv197|gradle#47240:ws534/pv604|client#9204:ws5751/pv8469
11:20:13,3969,38894,4,7096,10050,gradle#18952:ws708/pv799|gradle#47752:ws101/pv197|gradle#47240:ws534/pv604|client#9204:ws5753/pv8450
11:20:24,4006,38896,4,7097,10051,gradle#18952:ws708/pv799|gradle#47752:ws101/pv197|gradle#47240:ws534/pv604|client#9204:ws5754/pv8451
11:20:34,4001,38913,4,6978,9931,gradle#18952:ws708/pv799|gradle#47752:ws101/pv197|gradle#47240:ws534/pv604|client#9204:ws5635/pv8331
11:20:45,4030,38902,4,6978,9931,gradle#18952:ws708/pv799|gradle#47752:ws101/pv197|gradle#47240:ws534/pv604|client#9204:ws5635/pv8331
11:20:55,4051,38878,4,6980,9933,gradle#18952:ws710/pv801|gradle#47752:ws101/pv197|gradle#47240:ws534/pv604|client#9204:ws5635/pv8331
11:21:06,4031,38941,4,6980,9919,gradle#18952:ws710/pv801|gradle#47752:ws101/pv197|gradle#47240:ws534/pv604|client#9204:ws5635/pv8317
11:21:16,10309,29691,1,710,801,gradle#18952:ws710/pv801
11:21:27,10324,29693,1,710,801,gradle#18952:ws710/pv801
11:21:37,10324,29700,1,710,801,gradle#18952:ws710/pv801
11:21:47,10311,29703,1,710,801,gradle#18952:ws710/pv801
11:21:58,10254,29776,1,710,801,gradle#18952:ws710/pv801
11:22:09,10296,29694,1,710,801,gradle#18952:ws710/pv801
11:22:19,10327,29669,1,710,801,gradle#18952:ws710/pv801
11:22:29,10276,29701,1,710,801,gradle#18952:ws710/pv801
11:22:40,10272,29713,1,710,801,gradle#18952:ws710/pv801
11:22:50,10246,29762,1,710,801,gradle#18952:ws710/pv801
11:23:01,9820,30479,3,1184,1549,gradle#18952:ws710/pv801|gradle#44644:ws111/pv209|gradle#3456:ws363/pv539
11:23:12,9170,31324,4,1810,2362,gradle#18952:ws710/pv801|gradle#44644:ws100/pv201|gradle#3456:ws538/pv619|client#39572:ws462/pv741
11:23:22,9372,31109,4,1739,2283,gradle#18952:ws710/pv801|gradle#44644:ws99/pv196|gradle#3456:ws539/pv620|client#39572:ws391/pv666
11:23:32,9697,31059,4,1412,2246,gradle#18952:ws710/pv801|gradle#44644:ws99/pv197|gradle#3456:ws533/pv602|client#9908:ws70/pv646
11:23:43,9358,31381,4,1446,2245,gradle#18952:ws710/pv801|gradle#44644:ws100/pv197|gradle#3456:ws533/pv603|client#9908:ws103/pv644
11:23:53,9437,31230,4,1547,2268,gradle#18952:ws710/pv801|gradle#44644:ws99/pv196|gradle#3456:ws534/pv604|client#8964:ws204/pv667
11:24:04,9337,31231,4,1643,2261,gradle#18952:ws710/pv801|gradle#44644:ws100/pv197|gradle#3456:ws534/pv604|client#8964:ws299/pv659
11:24:14,9328,31157,4,1719,2261,gradle#18952:ws710/pv801|gradle#44644:ws100/pv197|gradle#3456:ws534/pv604|client#8964:ws375/pv659
11:24:25,9285,31170,4,1744,2265,gradle#18952:ws710/pv801|gradle#44644:ws100/pv197|gradle#3456:ws535/pv605|client#8964:ws399/pv662
11:24:35,9153,31176,4,1875,2262,gradle#18952:ws710/pv801|gradle#44644:ws100/pv197|gradle#3456:ws535/pv605|client#8964:ws530/pv659
11:24:46,9212,31177,4,1880,2263,gradle#18952:ws710/pv801|gradle#44644:ws100/pv198|gradle#3456:ws535/pv605|client#8964:ws535/pv659
11:24:56,9215,31169,4,1882,2265,gradle#18952:ws710/pv801|gradle#44644:ws100/pv198|gradle#3456:ws535/pv605|client#8964:ws537/pv661
11:25:07,9170,31209,4,1882,2265,gradle#18952:ws710/pv801|gradle#44644:ws100/pv198|gradle#3456:ws537/pv606|client#8964:ws535/pv660
11:25:17,9192,31187,4,1882,2265,gradle#18952:ws710/pv801|gradle#44644:ws100/pv198|gradle#3456:ws537/pv606|client#8964:ws535/pv660
11:25:28,9291,31059,4,1889,2271,gradle#18952:ws710/pv801|gradle#44644:ws100/pv198|gradle#3456:ws537/pv606|client#8964:ws542/pv666
11:25:38,9315,31037,4,1883,2266,gradle#18952:ws710/pv801|gradle#44644:ws100/pv198|gradle#3456:ws537/pv607|client#8964:ws536/pv660
11:25:49,9136,31251,4,1891,2269,gradle#18952:ws710/pv801|gradle#44644:ws100/pv198|gradle#3456:ws537/pv607|client#8964:ws544/pv663
11:26:00,9593,30600,3,1380,1640,gradle#18952:ws710/pv801|gradle#44644:ws100/pv199|gradle#3456:ws570/pv640
11:26:10,10251,29746,1,710,801,gradle#18952:ws710/pv801
11:26:21,10284,29716,1,710,801,gradle#18952:ws710/pv801
